REP_PERIOD,FUND_TYP,COD_BUDGET,COD_CONS_EK,COD_CONS_EK_NAME,ZAT_AMT,PLANS_AMT,FAKT_AMT,FAKT_V2MB_AMT,FAKTSIK_AMT,FAKTSIK_V2MB_AMT,FAKTSPP_AMT,FAKTSPP_V2MB_AMT,FAKTSID_AMT,FAKTSID_V2MB_AMT,CITY
2021-10-31,S,26000000000,2710,Виплата пенсій і допомоги,100000,100000,8581.86,NA,0,NA,8581.86,NA,0,NA,Kyiv
2021-10-31,C,26000000000,2420,Обслуговування зовнішніх боргових зобов'язань,293396037,293396037,124416924.67,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-10-31,T,26000000000,2240,Оплата послуг (крім комунальних),1859832746,1884946167.9,954497275.14,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-10-31,S,26000000000,2240,Оплата послуг (крім комунальних),111583362,136696783.9,34191406.34,NA,0,NA,22853636.48,NA,11337769.86,NA,Kyiv
2021-10-31,S,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",21685000,21685000,0,NA,0,NA,0,NA,0,NA,Kyiv
2021-10-31,S,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",208756834,278406589.18,147496721.16,NA,0,NA,73155905.29,NA,74340815.87,NA,Kyiv
2021-10-31,S,13563000000,2210,"Предмети, матеріали, обладнання та інвентар",10225758,21976930.8,16701877.43,NA,0,NA,7288592.46,NA,9413284.97,NA,Lviv
2021-10-31,C,13563000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,5966235,5966235,3492107.25,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3240,Капітальні трансферти населенню,51759522.44,51759522.44,5256934.01,3422957.6,5256934.01,3422957.6,0,0,0,0,Lviv
2021-10-31,S,13563000000,3220,Капітальні трансферти органам державного управління інших рівнів,50249130,0,20278971.5,20278971.5,20278971.5,20278971.5,0,0,0,0,Lviv
2021-10-31,S,13563000000,3121,Капітальне будівництво (придбання) житла,20167300,20167300,4191009,4191009,4191009,4191009,0,0,0,0,Lviv
2021-10-31,T,13563000000,2210,"Предмети, матеріали, обладнання та інвентар",205852457.25,217603630.05,132767383.11,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2111,Заробітна плата,3684273940.73,3684273940.73,2799382883.26,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2273,Оплата електроенергії,58432936,58432936,37468963.89,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2272,Оплата водопостачання та водовідведення,13061596,13243296.43,9422410.49,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2250,Видатки на відрядження,2713224,2713224,629519.24,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2273,Оплата електроенергії,59505960,61038019.65,38174746.34,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2120,Нарахування на оплату праці,814094935.36,814218976.42,612797353.95,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2111,Заробітна плата,26191150,26529579.31,15892817.1,NA,0,NA,15347697.4,NA,545119.7,NA,Lviv
2021-10-31,S,13563000000,2230,Продукти харчування,72050824,77194156.54,53703381.85,NA,0,NA,52146043.99,NA,1557337.86,NA,Lviv
2021-10-31,T,13563000000,2630,Поточні трансферти урядам іноземних держав та міжнародним організаціям,408200,408200,387125.66,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3160,Придбання землі та нематеріальних активів,0,30000,30000,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3110,Придбання обладнання і предметів довгострокового користування,71851539.01,88833171.44,48230356,27269470.37,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2800,Інші поточні видатки,13092602.81,13548472.82,8226677.52,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",58546386.7,58719545.13,29110627.76,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2220,Медикаменти та перев'язувальні матеріали,16495965,16562360.38,10782272.11,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2120,Нарахування на оплату праці,5790763,5914804.06,3458873.35,NA,0,NA,3347868.07,NA,111005.28,NA,Lviv
2021-10-31,S,13563000000,3141,Реконструкція житлового фонду (приміщень),6410000,6410000,1155934.15,1155934.15,1155934.15,1155934.15,0,0,0,0,Lviv
2021-10-31,C,13563000000,2420,Обслуговування зовнішніх боргових зобов'язань,7721000,7721000,4255721.1,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2410,Обслуговування внутрішніх боргових зобов'язань,186750400,186750400,162555900.01,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3131,Капітальний ремонт житлового фонду (приміщень),108074883.82,108324933.82,47803099.66,47798820.08,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2620,Поточні трансферти органам державного управління інших рівнів,741213040,0,613194000,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3141,Реконструкція житлового фонду (приміщень),6410000,6410000,1155934.15,1155934.15,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2800,Інші поточні видатки,11804825.81,11804825.81,7398862.08,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2620,Поточні трансферти органам державного управління інших рівнів,741213040,0,613194000,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3131,Капітальний ремонт житлового фонду (приміщень),108074883.82,108324933.82,47803099.66,47798820.08,47798820.08,47798820.08,4279.58,0,0,0,Lviv
2021-10-31,C,13563000000,2720,Стипендії,53900000,53900000,44252179.38,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2720,Стипендії,895880,929122,205882.98,NA,0,NA,205882.98,NA,0,NA,Lviv
2021-10-31,S,13563000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,346607,395821.95,138804.22,NA,0,NA,138804.22,NA,0,NA,Lviv
2021-10-31,S,13563000000,2274,Оплата природного газу,396128,638435.36,65979.11,NA,0,NA,64829.11,NA,1150,NA,Lviv
2021-10-31,T,13563000000,2730,Інші виплати населенню,294995464,295246349.44,218675565.79,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",289852,289852,68977,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",689800,689800,0,NA,0,NA,0,NA,0,NA,Lviv
2021-10-31,S,13563000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2668549449.24,2668549449.24,1653542026.06,1653542026.06,1653542026.06,1653542026.06,0,0,0,0,Lviv
2021-10-31,S,13563000000,3110,Придбання обладнання і предметів довгострокового користування,71851539.01,88833171.44,48230356,27269470.37,31049880.37,27269470.37,960438.84,0,16220036.79,0,Lviv
2021-10-31,T,13563000000,2240,Оплата послуг (крім комунальних),986639130.57,991224318.57,634699526.76,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2274,Оплата природного газу,25502857,25745164.36,12835156.27,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3142,Реконструкція та реставрація інших об'єктів,169766612.17,169834975.17,72030740.38,69265150.38,72030740.38,69265150.38,0,0,0,0,Lviv
2021-10-31,C,13563000000,2230,Продукти харчування,216330735,216330735,145971991.19,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2800,Інші поточні видатки,1287777,1743647.01,827815.44,NA,0,NA,757853.77,NA,69961.67,NA,Lviv
2021-10-31,C,13563000000,2271,Оплата теплопостачання,208132084.51,208132084.51,142548856.69,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2730,Інші виплати населенню,0,250885.44,248623.94,NA,0,NA,13428.5,NA,235195.44,NA,Lviv
2021-10-31,T,13563000000,2271,Оплата теплопостачання,209623888.51,209935908.69,143238913.09,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2272,Оплата водопостачання та водовідведення,12575359,12575359,9169758.2,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2210,"Предмети, матеріали, обладнання та інвентар",195626699.25,195626699.25,116065505.68,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2240,Оплата послуг (крім комунальних),10724075,15309263,7080043.66,NA,0,NA,4725761.63,NA,2354282.03,NA,Lviv
2021-10-31,S,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",204150,377308.43,105340.23,NA,0,NA,81805.33,NA,23534.9,NA,Lviv
2021-10-31,C,13563000000,2220,Медикаменти та перев'язувальні матеріали,16377000,16377000,10674115.19,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2250,Видатки на відрядження,3076202,3034377,704051.53,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3160,Придбання землі та нематеріальних активів,0,30000,30000,NA,0,NA,30000,NA,0,NA,Lviv
2021-10-31,S,13563000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",9597400,9597400,77905.42,72127.42,72127.42,72127.42,5778,0,0,0,Lviv
2021-10-31,S,13563000000,2250,Видатки на відрядження,362978,321153,74532.29,NA,0,NA,74292.29,NA,240,NA,Lviv
2021-10-31,T,13563000000,3121,Капітальне будівництво (придбання) житла,20167300,20167300,4191009,4191009,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3143,"Реставрація пам'яток культури, історії та архітектури",54448396.33,54448396.33,16966528.51,16966528.51,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,9000,Нерозподілені видатки,21344178.18,0,0,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2410,Обслуговування внутрішніх боргових зобов'язань,186750400,186750400,162555900.01,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3240,Капітальні трансферти населенню,51759522.44,51759522.44,5256934.01,3422957.6,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3132,Капітальний ремонт інших об'єктів,557957299.34,560748485.89,199082216.91,196627800.64,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",9887252,9887252,146882.42,72127.42,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",972935945,972935945,723159659.57,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2220,Медикаменти та перев'язувальні матеріали,118965,185360.38,108156.92,NA,0,NA,31418.95,NA,76737.97,NA,Lviv
2021-10-31,T,13563000000,3142,Реконструкція та реставрація інших об'єктів,169766612.17,169834975.17,72030740.38,69265150.38,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2730,Інші виплати населенню,294995464,294995464,218426941.85,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",2668549449.24,2668549449.24,1653542026.06,1653542026.06,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3122,Капітальне будівництво (придбання) інших об'єктів,91498494.02,133515908.02,64425870.45,20673837.66,22404448.45,20673837.66,4008,0,42017414,0,Lviv
2021-10-31,T,13563000000,3122,Капітальне будівництво (придбання) інших об'єктів,91498494.02,133515908.02,64425870.45,20673837.66,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2111,Заробітна плата,3710465090.73,3710803520.04,2815275700.36,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2274,Оплата природного газу,25106729,25106729,12769177.16,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2273,Оплата електроенергії,1073024,2605083.65,705782.45,NA,0,NA,641275.73,NA,64506.72,NA,Lviv
2021-10-31,C,13563000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",972246145,972246145,723159659.57,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3143,"Реставрація пам'яток культури, історії та архітектури",54448396.33,54448396.33,16966528.51,16966528.51,16966528.51,16966528.51,0,0,0,0,Lviv
2021-10-31,C,13563000000,2630,Поточні трансферти урядам іноземних держав та міжнародним організаціям,408200,408200,387125.66,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,3220,Капітальні трансферти органам державного управління інших рівнів,50249130,0,20278971.5,20278971.5,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2720,Стипендії,54795880,54829122,44458062.36,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2420,Обслуговування зовнішніх боргових зобов'язань,7721000,7721000,4255721.1,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,9000,Нерозподілені видатки,21344178.18,0,0,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,3132,Капітальний ремонт інших об'єктів,557957299.34,560748485.89,199082216.91,196627800.64,196627800.64,196627800.64,4279.58,0,2450136.69,0,Lviv
2021-10-31,C,13563000000,2120,Нарахування на оплату праці,808304172.36,808304172.36,609338480.6,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,C,13563000000,2240,Оплата послуг (крім комунальних),975915055.57,975915055.57,627619483.1,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,6312842,6362056.95,3630911.47,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,T,13563000000,2230,Продукти харчування,288381559,293524891.54,199675373.04,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-10-31,S,13563000000,2271,Оплата теплопостачання,1491804,1803824.18,690056.4,NA,0,NA,686056.4,NA,4000,NA,Lviv
2021-10-31,S,13563000000,2272,Оплата водопостачання та водовідведення,486237,667937.43,252652.29,NA,0,NA,238652.29,NA,14000,NA,Lviv
2021-10-31,C,13563000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",58342236.7,58342236.7,29005287.53,NA,NA,NA,NA,NA,NA,NA,Lviv
2021-11-30,C,26000000000,2720,Стипендії,95541921,95541921,79660747.88,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,3143,"Реставрація пам'яток культури, історії та архітектури",86528535,87222393,29937937.9,NA,29224668.47,NA,0,NA,713269.43,NA,Kyiv
2021-11-30,C,26000000000,9000,Нерозподілені видатки,160025211,0,0,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2720,Стипендії,96074321,96142668,80191937.76,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2272,Оплата водопостачання та водовідведення,117458772,117444608.34,66882791.18,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2273,Оплата електроенергії,355698591,357778323.17,202383889.78,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",1827375727,1827375727,1475184911.31,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2120,Нарахування на оплату праці,3919755789,3919755789,3432643862.25,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2274,Оплата природного газу,10781377,10781377,3895401.07,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2274,Оплата природного газу,107220,220891,16612.31,NA,0,NA,16612.31,NA,0,NA,Kyiv
2021-11-30,C,26000000000,2230,Продукти харчування,571549098,571549098,368499324.08,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,3132,Капітальний ремонт інших об'єктів,1737851925,1955828169.78,1454031086.2,NA,1234480199.96,NA,2279178.22,NA,217271708.02,NA,Kyiv
2021-11-30,S,26000000000,3220,Капітальні трансферти органам державного управління інших рівнів,77621380,0,62114251,NA,62114251,NA,0,NA,0,NA,Kyiv
2021-11-30,C,26000000000,2730,Інші виплати населенню,3099347111,3099347111,2481927172.34,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2250,Видатки на відрядження,64152440,64129932.8,34616233.8,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",251915563,553355392.03,444307660.51,NA,0,NA,229440548.54,NA,214867111.97,NA,Kyiv
2021-11-30,T,26000000000,2420,Обслуговування зовнішніх боргових зобов'язань,293396037,293396037,124416924.67,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,3131,Капітальний ремонт житлового фонду (приміщень),474774440,503281042.43,235871208.14,NA,221691295.85,NA,0,NA,14179912.29,NA,Kyiv
2021-11-30,T,26000000000,3160,Придбання землі та нематеріальних активів,4131000,62723602.5,58691559,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2720,Стипендії,532400,600747,531189.88,NA,0,NA,531189.88,NA,0,NA,Kyiv
2021-11-30,T,26000000000,2410,Обслуговування внутрішніх боргових зобов'язань,91800000,91800000,32712842.55,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2410,Обслуговування внутрішніх боргових зобов'язань,91800000,91800000,32712842.55,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,3240,Капітальні трансферти населенню,212076800,212076800,89713427.3,NA,89713427.3,NA,0,NA,0,NA,Kyiv
2021-11-30,T,26000000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",19169698095,19264282218.82,6761676463.64,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,30311634,30498536.72,17137624.68,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2420,Обслуговування зовнішніх боргових зобов'язань,293396037,293396037,124416924.67,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",453937504,462286220.89,217779977.89,NA,209992889.45,NA,0,NA,7787088.44,NA,Kyiv
2021-11-30,S,26000000000,2710,Виплата пенсій і допомоги,100000,100000,8581.86,NA,0,NA,8581.86,NA,0,NA,Kyiv
2021-11-30,S,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",21685000,21685000,0,NA,0,NA,0,NA,0,NA,Kyiv
2021-11-30,T,26000000000,3220,Капітальні трансферти органам державного управління інших рівнів,77621380,0,62114251,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,3121,Капітальне будівництво (придбання) житла,49000000,49000000,48245111.5,NA,48245111.5,NA,0,NA,0,NA,Kyiv
2021-11-30,S,26000000000,3160,Придбання землі та нематеріальних активів,4131000,62723602.5,58691559,NA,210000,NA,6750,NA,58474809,NA,Kyiv
2021-11-30,C,26000000000,2710,Виплата пенсій і допомоги,3369200,3369200,2896802.96,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,3110,Придбання обладнання і предметів довгострокового користування,1181936111,1603664902.32,712012140.86,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2120,Нарахування на оплату праці,4005463559,4007594853.98,3496550185.46,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,9000,Нерозподілені видатки,160025211,0,0,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2230,Продукти харчування,983415126,1006875349.21,424453347.23,NA,0,NA,408187867.76,NA,16265479.47,NA,Kyiv
2021-11-30,C,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",5501406,5501406,2275400,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2620,Поточні трансферти органам державного управління інших рівнів,53022630,0,34639895.1,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2620,Поточні трансферти органам державного управління інших рівнів,53022630,0,34639895.1,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",12635945664,12635945664,9761187550.51,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2271,Оплата теплопостачання,1289415483,1290715197.96,748206832.9,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2273,Оплата електроенергії,18478816,20558548.17,5193052.83,NA,0,NA,5146584.99,NA,46467.84,NA,Kyiv
2021-11-30,S,26000000000,3122,Капітальне будівництво (придбання) інших об'єктів,53031900,368031385.69,343021054.98,NA,28021569.29,NA,0,NA,314999485.69,NA,Kyiv
2021-11-30,C,26000000000,2220,Медикаменти та перев'язувальні матеріали,1563268304,1563268304,837851306.45,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,3132,Капітальний ремонт інших об'єктів,1737851925,1955828169.78,1454031086.2,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2220,Медикаменти та перев'язувальні матеріали,27545100,30140076.23,7244316.96,NA,0,NA,399254.66,NA,6845062.3,NA,Kyiv
2021-11-30,T,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",1201162302,1281274932.33,777558898.1,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2800,Інші поточні видатки,117382009,121881659.82,85342872.4,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,1188984,1375886.72,366389.69,NA,0,NA,345830.76,NA,20558.93,NA,Kyiv
2021-11-30,C,26000000000,2273,Оплата електроенергії,337219775,337219775,197190836.95,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,3142,Реконструкція та реставрація інших об'єктів,520659947,589264511.01,275540195.48,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2276,Оплата енергосервісу,18812059,18812059,10181375.75,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,3143,"Реставрація пам'яток культури, історії та архітектури",86528535,87222393,29937937.9,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,3240,Капітальні трансферти населенню,212076800,212076800,89713427.3,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2730,Інші виплати населенню,4346564,4855098.42,3461630.22,NA,2946502.03,NA,153531.35,NA,361596.84,NA,Kyiv
2021-11-30,T,26000000000,2240,Оплата послуг (крім комунальних),1855298729,1883343645.14,1155461110.72,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2111,Заробітна плата,18208054818,18216420008.89,15920953082.52,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2250,Видатки на відрядження,2027900,2005392.8,318605.5,NA,0,NA,193309.7,NA,125295.8,NA,Kyiv
2021-11-30,T,26000000000,2230,Продукти харчування,1554964224,1578424447.21,792952671.31,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2281,"Дослідження і розробки, окремі заходи розвитку по реалізації державних (регіональних) програм",27186406,27186406,2275400,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2271,Оплата теплопостачання,35273483,36573197.96,7035382.09,NA,0,NA,7028140.85,NA,7241.24,NA,Kyiv
2021-11-30,C,26000000000,2272,Оплата водопостачання та водовідведення,112157442,112157442,65833168.63,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2220,Медикаменти та перев'язувальні матеріали,1590813404,1593408380.23,845095623.41,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2275,Оплата інших енергоносіїв та інших комунальних послуг,29122650,29122650,16771234.99,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2272,Оплата водопостачання та водовідведення,5301330,5287166.34,1049622.55,NA,0,NA,1048941.18,NA,681.37,NA,Kyiv
2021-11-30,S,26000000000,3110,Придбання обладнання і предметів довгострокового користування,1181936111,1603664902.32,712012140.86,NA,290661956.71,NA,5799206.35,NA,415550977.8,NA,Kyiv
2021-11-30,T,26000000000,2282,"Окремі заходи по реалізації державних (регіональних) програм, не віднесені до заходів розвитку",2079291290,2380731119.03,1919492571.82,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2240,Оплата послуг (крім комунальних),111583362,139628278.14,42315037.37,NA,0,NA,26943526.44,NA,15371510.93,NA,Kyiv
2021-11-30,C,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",992405468,992405468,616188929.64,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2111,Заробітна плата,17817293523,17817293523,15630996411.5,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2800,Інші поточні видатки,32909223,37408873.82,9205892.08,NA,0,NA,9172334.65,NA,33557.43,NA,Kyiv
2021-11-30,S,26000000000,2120,Нарахування на оплату праці,85707770,87839064.98,63906323.21,NA,0,NA,63765423.83,NA,140899.38,NA,Kyiv
2021-11-30,S,26000000000,3142,Реконструкція та реставрація інших об'єктів,520659947,589264511.01,275540195.48,NA,206967631.47,NA,0,NA,68572564.01,NA,Kyiv
2021-11-30,T,26000000000,3121,Капітальне будівництво (придбання) житла,49000000,49000000,48245111.5,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2250,Видатки на відрядження,62124540,62124540,34297628.3,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,2274,Оплата природного газу,10888597,11002268,3912013.38,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,2210,"Предмети, матеріали, обладнання та інвентар",208756834,288869464.33,161369968.46,NA,0,NA,77606455.08,NA,83763513.38,NA,Kyiv
2021-11-30,T,26000000000,2610,"Субсидії та поточні трансферти підприємствам (установам, організаціям)",13089883168,13098231884.89,9978967528.4,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2240,Оплата послуг (крім комунальних),1743715367,1743715367,1113146073.35,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,T,26000000000,3122,Капітальне будівництво (придбання) інших об'єктів,53031900,368031385.69,343021054.98,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2271,Оплата теплопостачання,1254142000,1254142000,741171450.81,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,C,26000000000,2800,Інші поточні видатки,84472786,84472786,76136980.32,NA,NA,NA,NA,NA,NA,NA,Kyiv
2021-11-30,S,26000000000,3210,"Капітальні трансферти підприємствам (установам, організаціям)",19169698095,19264282218.82,6761676463.64,NA,6673000719.65,NA,1368355.14,NA,87307388.85,NA,Kyiv
