REP_PERIOD,FUND_TYP,COD_BUDGET,COD_FINA,NAME_FIN,ZAT_AMT,FAKT_AMT,CITY
2021-06-30,T,20554000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",20310150,-750479000,Kharkiv
2021-06-30,C,20554000000,601110,Повернення бюджетних коштів з депозитів,14690000,0,Kharkiv
2021-06-30,T,20554000000,601210,Розміщення бюджетних коштів на депозитах,-4261308000,-1056000000,Kharkiv
2021-06-30,T,20554000000,602200,На кінець періоду,97443635,1148345198.48,Kharkiv
2021-06-30,T,20554000000,602300,Інші розрахунки,0,30212016.48,Kharkiv
2021-06-30,C,20554000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-4208294474,-1432573746,Kharkiv
2021-06-30,T,22564000000,400000,Фінансування за борговими операціями,73786494.58,21569293.87,Khmelnytskyi
2021-06-30,C,22564000000,602200,На кінець періоду,0,62342317.09,Khmelnytskyi
2021-06-30,S,22564000000,401101,Довгострокові зобов'язання,60000000,17587270,Khmelnytskyi
2021-06-30,T,22564000000,401101,Довгострокові зобов'язання,60000000,17587270,Khmelnytskyi
2021-06-30,S,22564000000,401200,Зовнішні запозичення,16535522.58,5814905.77,Khmelnytskyi
2021-06-30,S,22564000000,600000,Фінансування за активними операціями,420668091.53,79117378.57,Khmelnytskyi
2021-06-30,C,22564000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",4000000,395000000,Khmelnytskyi
2021-06-30,C,22564000000,601110,Повернення бюджетних коштів з депозитів,4000000,395000000,Khmelnytskyi
2021-06-30,T,22564000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-4000000,-419000000,Khmelnytskyi
2021-06-30,T,22564000000,601210,Розміщення бюджетних коштів на депозитах,-4000000,-419000000,Khmelnytskyi
2021-06-30,T,22564000000,602000,Зміни обсягів бюджетних коштів,88637752.19,-10044653.6,Khmelnytskyi
2021-06-30,C,22564000000,602100,На початок періоду,82427581.67,82451199.92,Khmelnytskyi
2021-06-30,S,22564000000,602100,На початок періоду,6210170.52,7363281.26,Khmelnytskyi
2021-06-30,T,22564000000,401000,Запозичення,76535522.58,23402175.77,Khmelnytskyi
2021-06-30,S,22564000000,401100,Внутрішні запозичення,60000000,17587270,Khmelnytskyi
2021-06-30,T,22564000000,401200,Зовнішні запозичення,16535522.58,5814905.77,Khmelnytskyi
2021-06-30,S,22564000000,401201,Довгострокові зобов'язання,16535522.58,5814905.77,Khmelnytskyi
2021-06-30,C,22564000000,600000,Фінансування за активними операціями,-332030339.34,-113162032.17,Khmelnytskyi
2021-06-30,S,22564000000,602000,Зміни обсягів бюджетних коштів,420668091.53,79117378.57,Khmelnytskyi
2021-06-30,S,22564000000,400000,Фінансування за борговими операціями,73786494.58,21569293.87,Khmelnytskyi
2021-06-30,T,22564000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-24000000,Khmelnytskyi
2021-06-30,T,22564000000,602200,На кінець періоду,0,111841087.13,Khmelnytskyi
2021-06-30,T,22564000000,602304,Інші розрахунки,0,11981952.35,Khmelnytskyi
2021-06-30,T,22564000000,401201,Довгострокові зобов'язання,16535522.58,5814905.77,Khmelnytskyi
2021-06-30,C,22564000000,601210,Розміщення бюджетних коштів на депозитах,-4000000,-419000000,Khmelnytskyi
2021-06-30,C,22564000000,602000,Зміни обсягів бюджетних коштів,-332030339.34,-89162032.17,Khmelnytskyi
2021-06-30,S,22564000000,402000,Погашення,-2749028,-1832881.9,Khmelnytskyi
2021-06-30,S,22564000000,402200,Зовнішні зобов'язання,-2749028,-1832881.9,Khmelnytskyi
2021-06-30,S,22564000000,602200,На кінець періоду,0,49498770.04,Khmelnytskyi
2021-06-30,T,22564000000,602300,Інші розрахунки,0,11981952.35,Khmelnytskyi
2021-06-30,T,22564000000,600000,Фінансування за активними операціями,88637752.19,-34044653.6,Khmelnytskyi
2021-06-30,C,22564000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-24000000,Khmelnytskyi
2021-06-30,T,22564000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",4000000,395000000,Khmelnytskyi
2021-06-30,S,22564000000,602304,Інші розрахунки,0,11981952.35,Khmelnytskyi
2021-06-30,T,22564000000,402200,Зовнішні зобов'язання,-2749028,-1832881.9,Khmelnytskyi
2021-06-30,S,22564000000,402202,Середньострокові зобов'язання,-2749028,-1832881.9,Khmelnytskyi
2021-06-30,T,22564000000,402202,Середньострокові зобов'язання,-2749028,-1832881.9,Khmelnytskyi
2021-06-30,T,22564000000,601110,Повернення бюджетних коштів з депозитів,4000000,395000000,Khmelnytskyi
2021-06-30,T,22564000000,602100,На початок періоду,88637752.19,89814481.18,Khmelnytskyi
2021-06-30,S,22564000000,602300,Інші розрахунки,0,11981952.35,Khmelnytskyi
2021-06-30,C,22564000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-414457921.01,-109270915,Khmelnytskyi
2021-06-30,S,22564000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",414457921.01,109270915,Khmelnytskyi
2021-06-30,T,22564000000,401100,Внутрішні запозичення,60000000,17587270,Khmelnytskyi
2021-06-30,T,22564000000,402000,Погашення,-2749028,-1832881.9,Khmelnytskyi
2021-06-30,C,22564000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-4000000,-419000000,Khmelnytskyi
2021-06-30,S,22564000000,401000,Запозичення,76535522.58,23402175.77,Khmelnytskyi
2021-06-30,T,16564000000,401000,Запозичення,13000000,3938537,Kremenchuk
2021-06-30,S,16564000000,602300,Інші розрахунки,0,4554932.27,Kremenchuk
2021-06-30,S,16564000000,600000,Фінансування за активними операціями,157333582.28,29573960.39,Kremenchuk
2021-06-30,C,16564000000,602000,Зміни обсягів бюджетних коштів,-148766730.8,-47865198.54,Kremenchuk
2021-06-30,T,16564000000,602000,Зміни обсягів бюджетних коштів,8566851.48,-18291238.15,Kremenchuk
2021-06-30,C,16564000000,602100,На початок періоду,10039654.09,9310615.07,Kremenchuk
2021-06-30,S,16564000000,602100,На початок періоду,1124738.39,3945096.52,Kremenchuk
2021-06-30,S,16564000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",156208843.89,32150848.68,Kremenchuk
2021-06-30,T,16564000000,401200,Зовнішні запозичення,13000000,3938537,Kremenchuk
2021-06-30,S,16564000000,602200,На кінець періоду,0,11076917.08,Kremenchuk
2021-06-30,T,16564000000,602200,На кінець періоду,2597541,36104577.6,Kremenchuk
2021-06-30,S,16564000000,400000,Фінансування за борговими операціями,9732275,2862153.61,Kremenchuk
2021-06-30,T,16564000000,400000,Фінансування за борговими операціями,9732275,2862153.61,Kremenchuk
2021-06-30,T,16564000000,600000,Фінансування за активними операціями,8566851.48,-18291238.15,Kremenchuk
2021-06-30,S,16564000000,602000,Зміни обсягів бюджетних коштів,157333582.28,29573960.39,Kremenchuk
2021-06-30,T,16564000000,602100,На початок періоду,11164392.48,13255711.59,Kremenchuk
2021-06-30,S,16564000000,602304,Інші розрахунки,0,4554932.27,Kremenchuk
2021-06-30,S,16564000000,401200,Зовнішні запозичення,13000000,3938537,Kremenchuk
2021-06-30,T,16564000000,402202,Середньострокові зобов'язання,-3267725,-1076383.39,Kremenchuk
2021-06-30,C,16564000000,600000,Фінансування за активними операціями,-148766730.8,-47865198.54,Kremenchuk
2021-06-30,C,16564000000,602200,На кінець періоду,2597541,25027660.52,Kremenchuk
2021-06-30,C,16564000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-156208843.89,-32150848.68,Kremenchuk
2021-06-30,S,16564000000,401202,Середньострокові зобов'язання,13000000,3938537,Kremenchuk
2021-06-30,T,16564000000,401202,Середньострокові зобов'язання,13000000,3938537,Kremenchuk
2021-06-30,T,16564000000,402200,Зовнішні зобов'язання,-3267725,-1076383.39,Kremenchuk
2021-06-30,S,16564000000,402202,Середньострокові зобов'язання,-3267725,-1076383.39,Kremenchuk
2021-06-30,T,16564000000,602304,Інші розрахунки,0,4557627.86,Kremenchuk
2021-06-30,S,16564000000,401000,Запозичення,13000000,3938537,Kremenchuk
2021-06-30,T,16564000000,402000,Погашення,-3267725,-1076383.39,Kremenchuk
2021-06-30,C,16564000000,602300,Інші розрахунки,0,2695.59,Kremenchuk
2021-06-30,T,16564000000,602300,Інші розрахунки,0,4557627.86,Kremenchuk
2021-06-30,C,16564000000,602304,Інші розрахунки,0,2695.59,Kremenchuk
2021-06-30,S,16564000000,402000,Погашення,-3267725,-1076383.39,Kremenchuk
2021-06-30,S,16564000000,402200,Зовнішні зобов'язання,-3267725,-1076383.39,Kremenchuk
2021-06-30,T,04578000000,400000,Фінансування за борговими операціями,54793000,0,Kryvyi Rih
2021-06-30,C,04578000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-632583514,-85646433.53,Kryvyi Rih
2021-06-30,T,04578000000,602200,На кінець періоду,64631937.73,222041517.38,Kryvyi Rih
2021-06-30,T,04578000000,602304,Інші розрахунки,0,18726165.5,Kryvyi Rih
2021-06-30,T,04578000000,401000,Запозичення,54793000,0,Kryvyi Rih
2021-06-30,C,04578000000,600000,Фінансування за активними операціями,-597482109,-147657909.3,Kryvyi Rih
2021-06-30,S,04578000000,602300,Інші розрахунки,0,18726165.5,Kryvyi Rih
2021-06-30,C,04578000000,602000,Зміни обсягів бюджетних коштів,-597482109,-147657909.3,Kryvyi Rih
2021-06-30,T,04578000000,602100,На початок періоду,133981956.73,101261964.96,Kryvyi Rih
2021-06-30,T,04578000000,401100,Внутрішні запозичення,54793000,0,Kryvyi Rih
2021-06-30,C,04578000000,602100,На початок періоду,59085103.73,46173779.22,Kryvyi Rih
2021-06-30,C,04578000000,602200,На кінець періоду,23983698.73,108185254.99,Kryvyi Rih
2021-06-30,T,04578000000,600000,Фінансування за активними операціями,69350019,-102053386.92,Kryvyi Rih
2021-06-30,S,04578000000,602100,На початок періоду,74896853,55088185.74,Kryvyi Rih
2021-06-30,S,04578000000,602200,На кінець періоду,40648239,113856262.39,Kryvyi Rih
2021-06-30,T,04578000000,602300,Інші розрахунки,0,18726165.5,Kryvyi Rih
2021-06-30,S,04578000000,400000,Фінансування за борговими операціями,54793000,0,Kryvyi Rih
2021-06-30,S,04578000000,401100,Внутрішні запозичення,54793000,0,Kryvyi Rih
2021-06-30,T,04578000000,401101,Довгострокові зобов'язання,54793000,0,Kryvyi Rih
2021-06-30,S,04578000000,600000,Фінансування за активними операціями,666832128,45604522.38,Kryvyi Rih
2021-06-30,S,04578000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",632583514,85646433.53,Kryvyi Rih
2021-06-30,S,04578000000,401000,Запозичення,54793000,0,Kryvyi Rih
2021-06-30,S,04578000000,602000,Зміни обсягів бюджетних коштів,666832128,45604522.38,Kryvyi Rih
2021-06-30,S,04578000000,602304,Інші розрахунки,0,18726165.5,Kryvyi Rih
2021-06-30,T,04578000000,602000,Зміни обсягів бюджетних коштів,69350019,-102053386.92,Kryvyi Rih
2021-06-30,S,04578000000,401101,Довгострокові зобов'язання,54793000,0,Kryvyi Rih
2021-06-30,T,26000000000,401000,Запозичення,5491422000,0,Kyiv
2021-06-30,S,26000000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",13065912219,3704563874,Kyiv
2021-06-30,C,26000000000,602000,Зміни обсягів бюджетних коштів,-9567437016,-11088392216.15,Kyiv
2021-06-30,T,26000000000,401100,Внутрішні запозичення,5491422000,0,Kyiv
2021-06-30,T,26000000000,402000,Погашення,-2674441600,-1551051200,Kyiv
2021-06-30,S,26000000000,402103,Короткострокові зобов'язання та векселі,-770000000,-770000000,Kyiv
2021-06-30,T,26000000000,402103,Короткострокові зобов'язання та векселі,-770000000,-770000000,Kyiv
2021-06-30,S,26000000000,402201,Довгострокові зобов'язання,-1904441600,-781051200,Kyiv
2021-06-30,T,26000000000,600000,Фінансування за активними операціями,3654451873,-8078751110.68,Kyiv
2021-06-30,T,26000000000,602300,Інші розрахунки,0,2123936.2,Kyiv
2021-06-30,T,26000000000,402100,Внутрішні зобов'язання,-770000000,-770000000,Kyiv
2021-06-30,C,26000000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-13065912219,-3704563874,Kyiv
2021-06-30,S,26000000000,401100,Внутрішні запозичення,5491422000,0,Kyiv
2021-06-30,T,26000000000,602200,На кінець періоду,0,12164531588.22,Kyiv
2021-06-30,T,26000000000,400000,Фінансування за борговими операціями,2816980400,-1551051200,Kyiv
2021-06-30,T,26000000000,402200,Зовнішні зобов'язання,-1904441600,-781051200,Kyiv
2021-06-30,C,26000000000,602100,На початок періоду,3498475203,3550065530.47,Kyiv
2021-06-30,C,26000000000,600000,Фінансування за активними операціями,-9567437016,-11088392216.15,Kyiv
2021-06-30,C,26000000000,602200,На кінець періоду,0,10933893872.62,Kyiv
2021-06-30,S,26000000000,602304,Інші розрахунки,0,2123936.2,Kyiv
2021-06-30,T,26000000000,602304,Інші розрахунки,0,2123936.2,Kyiv
2021-06-30,S,26000000000,400000,Фінансування за борговими операціями,2816980400,-1551051200,Kyiv
2021-06-30,S,26000000000,401000,Запозичення,5491422000,0,Kyiv
2021-06-30,S,26000000000,402000,Погашення,-2674441600,-1551051200,Kyiv
2021-06-30,T,26000000000,402201,Довгострокові зобов'язання,-1904441600,-781051200,Kyiv
2021-06-30,S,26000000000,600000,Фінансування за активними операціями,13221888889,3009641105.47,Kyiv
2021-06-30,S,26000000000,602000,Зміни обсягів бюджетних коштів,13221888889,3009641105.47,Kyiv
2021-06-30,T,26000000000,401102,Середньострокові зобов'язання,5491422000,0,Kyiv
2021-06-30,S,26000000000,402100,Внутрішні зобов'язання,-770000000,-770000000,Kyiv
2021-06-30,S,26000000000,402200,Зовнішні зобов'язання,-1904441600,-781051200,Kyiv
2021-06-30,T,26000000000,602000,Зміни обсягів бюджетних коштів,3654451873,-8078751110.68,Kyiv
2021-06-30,S,26000000000,602100,На початок періоду,155976670,533591010.87,Kyiv
2021-06-30,T,26000000000,602100,На початок періоду,3654451873,4083656541.34,Kyiv
2021-06-30,S,26000000000,602200,На кінець періоду,0,1230637715.6,Kyiv
2021-06-30,S,26000000000,602300,Інші розрахунки,0,2123936.2,Kyiv
2021-06-30,S,26000000000,401102,Середньострокові зобов'язання,5491422000,0,Kyiv
2021-06-30,S,03551000000,400000,Фінансування за борговими операціями,135448000,35264735.16,Lutsk
2021-06-30,C,03551000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-304008841,-93000000,Lutsk
2021-06-30,T,03551000000,402200,Зовнішні зобов'язання,-26600000,-12440485.31,Lutsk
2021-06-30,T,03551000000,601210,Розміщення бюджетних коштів на депозитах,-185000000,-185000000,Lutsk
2021-06-30,T,03551000000,602000,Зміни обсягів бюджетних коштів,57024482.18,-12232704.09,Lutsk
2021-06-30,T,03551000000,401100,Внутрішні запозичення,73133000,20860350.23,Lutsk
2021-06-30,S,03551000000,401202,Середньострокові зобов'язання,88915000,26844870.24,Lutsk
2021-06-30,T,03551000000,402202,Середньострокові зобов'язання,-26600000,-12440485.31,Lutsk
2021-06-30,S,03551000000,600000,Фінансування за активними операціями,318474151,102199156.69,Lutsk
2021-06-30,T,03551000000,600000,Фінансування за активними операціями,57024482.18,-32232704.09,Lutsk
2021-06-30,C,03551000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-185000000,-185000000,Lutsk
2021-06-30,S,03551000000,602000,Зміни обсягів бюджетних коштів,318474151,102199156.69,Lutsk
2021-06-30,S,03551000000,401101,Довгострокові зобов'язання,73133000,20860350.23,Lutsk
2021-06-30,S,03551000000,402000,Погашення,-26600000,-12440485.31,Lutsk
2021-06-30,T,03551000000,402000,Погашення,-26600000,-12440485.31,Lutsk
2021-06-30,T,03551000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-185000000,-185000000,Lutsk
2021-06-30,C,03551000000,602200,На кінець періоду,4728637.41,68719670.37,Lutsk
2021-06-30,S,03551000000,401100,Внутрішні запозичення,73133000,20860350.23,Lutsk
2021-06-30,S,03551000000,602200,На кінець періоду,3284220.63,31910830.75,Lutsk
2021-06-30,T,03551000000,602200,На кінець періоду,8012858.04,100630501.12,Lutsk
2021-06-30,S,03551000000,602304,Інші розрахунки,0,-7008752.86,Lutsk
2021-06-30,T,03551000000,400000,Фінансування за борговими операціями,135448000,35264735.16,Lutsk
2021-06-30,T,03551000000,401101,Довгострокові зобов'язання,73133000,20860350.23,Lutsk
2021-06-30,S,03551000000,401200,Зовнішні запозичення,88915000,26844870.24,Lutsk
2021-06-30,S,03551000000,402200,Зовнішні зобов'язання,-26600000,-12440485.31,Lutsk
2021-06-30,C,03551000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",185000000,165000000,Lutsk
2021-06-30,C,03551000000,601110,Повернення бюджетних коштів з депозитів,185000000,165000000,Lutsk
2021-06-30,C,03551000000,601210,Розміщення бюджетних коштів на депозитах,-185000000,-185000000,Lutsk
2021-06-30,C,03551000000,602000,Зміни обсягів бюджетних коштів,-261449668.82,-114431860.78,Lutsk
2021-06-30,S,03551000000,602100,На початок періоду,17749530.63,48118740.3,Lutsk
2021-06-30,T,03551000000,602300,Інші розрахунки,0,-7008752.86,Lutsk
2021-06-30,S,03551000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",304008841,93000000,Lutsk
2021-06-30,S,03551000000,401000,Запозичення,162048000,47705220.47,Lutsk
2021-06-30,T,03551000000,401200,Зовнішні запозичення,88915000,26844870.24,Lutsk
2021-06-30,C,03551000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-20000000,Lutsk
2021-06-30,T,03551000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-20000000,Lutsk
2021-06-30,T,03551000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",185000000,165000000,Lutsk
2021-06-30,T,03551000000,601110,Повернення бюджетних коштів з депозитів,185000000,165000000,Lutsk
2021-06-30,S,03551000000,602300,Інші розрахунки,0,-7008752.86,Lutsk
2021-06-30,T,03551000000,401000,Запозичення,162048000,47705220.47,Lutsk
2021-06-30,S,03551000000,402202,Середньострокові зобов'язання,-26600000,-12440485.31,Lutsk
2021-06-30,C,03551000000,600000,Фінансування за активними операціями,-261449668.82,-134431860.78,Lutsk
2021-06-30,C,03551000000,602100,На початок періоду,47287809.59,47287809.59,Lutsk
2021-06-30,T,03551000000,602100,На початок періоду,65037340.22,95406549.89,Lutsk
2021-06-30,T,03551000000,602304,Інші розрахунки,0,-7008752.86,Lutsk
2021-06-30,T,03551000000,401202,Середньострокові зобов'язання,88915000,26844870.24,Lutsk
2021-06-30,T,13563000000,601110,Повернення бюджетних коштів з депозитів,660718400,341000000,Lviv
2021-06-30,T,13563000000,602100,На початок періоду,377356582,444292294.59,Lviv
2021-06-30,S,13563000000,602000,Зміни обсягів бюджетних коштів,2178661688.65,596758602.87,Lviv
2021-06-30,C,13563000000,602200,На кінець періоду,15000000,291470222.51,Lviv
2021-06-30,S,13563000000,602300,Інші розрахунки,0,33684916.23,Lviv
2021-06-30,T,13563000000,602300,Інші розрахунки,0,33684916.23,Lviv
2021-06-30,T,13563000000,602304,Інші розрахунки,0,33684916.23,Lviv
2021-06-30,T,13563000000,401000,Запозичення,1150000000,547000000,Lviv
2021-06-30,S,13563000000,401102,Середньострокові зобов'язання,390000000,220000000,Lviv
2021-06-30,S,13563000000,401200,Зовнішні запозичення,760000000,327000000,Lviv
2021-06-30,S,13563000000,402000,Погашення,-440000000,-440000000,Lviv
2021-06-30,C,13563000000,601210,Розміщення бюджетних коштів на депозитах,-70000000,-70000000,Lviv
2021-06-30,T,13563000000,602000,Зміни обсягів бюджетних коштів,362356582,-429210338.55,Lviv
2021-06-30,S,13563000000,602100,На початок періоду,319810310,347898502.5,Lviv
2021-06-30,T,13563000000,401200,Зовнішні запозичення,760000000,327000000,Lviv
2021-06-30,C,13563000000,600000,Фінансування за активними операціями,-1816305106.65,-1095968941.42,Lviv
2021-06-30,T,13563000000,402100,Внутрішні зобов'язання,-440000000,-440000000,Lviv
2021-06-30,C,13563000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-70000000,Lviv
2021-06-30,T,13563000000,602200,На кінець періоду,15000000,907187549.37,Lviv
2021-06-30,S,13563000000,401000,Запозичення,1150000000,547000000,Lviv
2021-06-30,T,13563000000,401102,Середньострокові зобов'язання,390000000,220000000,Lviv
2021-06-30,T,13563000000,401202,Середньострокові зобов'язання,760000000,327000000,Lviv
2021-06-30,T,13563000000,402102,Середньострокові зобов'язання,-440000000,-440000000,Lviv
2021-06-30,S,13563000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-590718400,-590718400,Lviv
2021-06-30,T,13563000000,601210,Розміщення бюджетних коштів на депозитах,-660718400,-660718400,Lviv
2021-06-30,C,13563000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-1858851378.65,-830892511,Lviv
2021-06-30,T,13563000000,400000,Фінансування за борговими операціями,710000000,107000000,Lviv
2021-06-30,T,13563000000,401100,Внутрішні запозичення,390000000,220000000,Lviv
2021-06-30,S,13563000000,401202,Середньострокові зобов'язання,760000000,327000000,Lviv
2021-06-30,T,13563000000,402000,Погашення,-440000000,-440000000,Lviv
2021-06-30,C,13563000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",70000000,0,Lviv
2021-06-30,T,13563000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",660718400,341000000,Lviv
2021-06-30,S,13563000000,601210,Розміщення бюджетних коштів на депозитах,-590718400,-590718400,Lviv
2021-06-30,S,13563000000,602200,На кінець періоду,0,615717326.86,Lviv
2021-06-30,T,13563000000,600000,Фінансування за активними операціями,362356582,-748928738.55,Lviv
2021-06-30,S,13563000000,601100,"Повернення бюджетних коштів з депозитів, надходження внаслідок продажу/пред'явлення цінних паперів",590718400,341000000,Lviv
2021-06-30,C,13563000000,602100,На початок періоду,57546272,96393792.09,Lviv
2021-06-30,S,13563000000,400000,Фінансування за борговими операціями,710000000,107000000,Lviv
2021-06-30,S,13563000000,401100,Внутрішні запозичення,390000000,220000000,Lviv
2021-06-30,S,13563000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-249718400,Lviv
2021-06-30,C,13563000000,601110,Повернення бюджетних коштів з депозитів,70000000,0,Lviv
2021-06-30,C,13563000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-70000000,-70000000,Lviv
2021-06-30,C,13563000000,602000,Зміни обсягів бюджетних коштів,-1816305106.65,-1025968941.42,Lviv
2021-06-30,S,13563000000,602304,Інші розрахунки,0,33684916.23,Lviv
2021-06-30,S,13563000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",1858851378.65,830892511,Lviv
2021-06-30,S,13563000000,402100,Внутрішні зобов'язання,-440000000,-440000000,Lviv
2021-06-30,S,13563000000,402102,Середньострокові зобов'язання,-440000000,-440000000,Lviv
2021-06-30,S,13563000000,600000,Фінансування за активними операціями,2178661688.65,347040202.87,Lviv
2021-06-30,T,13563000000,601000,"Зміни обсягів депозитів і цінних паперів, що використовуються для управління ліквідністю",0,-319718400,Lviv
2021-06-30,S,13563000000,601110,Повернення бюджетних коштів з депозитів,590718400,341000000,Lviv
2021-06-30,T,13563000000,601200,"Розміщення бюджетних коштів на депозитах, придбання цінних паперів",-660718400,-660718400,Lviv
2021-06-30,C,14549000000,602100,На початок періоду,244014584.92,40064864.83,Mykolaiv
2021-06-30,S,14549000000,401100,Внутрішні запозичення,130725000,0,Mykolaiv
2021-06-30,T,14549000000,402101,Довгострокові зобов'язання,-18812500,0,Mykolaiv
2021-06-30,T,14549000000,402201,Довгострокові зобов'язання,-2916655,0,Mykolaiv
2021-06-30,C,14549000000,602000,Зміни обсягів бюджетних коштів,-560597425.64,-440970098.04,Mykolaiv
2021-06-30,T,14549000000,602200,На кінець періоду,228082497,468576158.25,Mykolaiv
2021-06-30,S,14549000000,602300,Інші розрахунки,0,14545347.85,Mykolaiv
2021-06-30,T,14549000000,602304,Інші розрахунки,0,14545347.85,Mykolaiv
2021-06-30,S,14549000000,401201,Довгострокові зобов'язання,17500000,0,Mykolaiv
2021-06-30,T,14549000000,402000,Погашення,-21729155,0,Mykolaiv
2021-06-30,S,14549000000,402200,Зовнішні зобов'язання,-2916655,0,Mykolaiv
2021-06-30,S,14549000000,401200,Зовнішні запозичення,17500000,0,Mykolaiv
2021-06-30,T,14549000000,401200,Зовнішні запозичення,17500000,0,Mykolaiv
2021-06-30,T,14549000000,402200,Зовнішні зобов'язання,-2916655,0,Mykolaiv
2021-06-30,S,14549000000,402000,Погашення,-21729155,0,Mykolaiv
2021-06-30,T,14549000000,602000,Зміни обсягів бюджетних коштів,39192124.92,-394795206.84,Mykolaiv
2021-06-30,T,14549000000,602100,На початок періоду,267274621.92,59235603.56,Mykolaiv
2021-06-30,C,14549000000,602200,На кінець періоду,223993197,400268962.87,Mykolaiv
2021-06-30,C,14549000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",-580618813.56,-80766000,Mykolaiv
2021-06-30,S,14549000000,401000,Запозичення,148225000,0,Mykolaiv
2021-06-30,T,14549000000,401100,Внутрішні запозичення,130725000,0,Mykolaiv
2021-06-30,S,14549000000,401101,Довгострокові зобов'язання,130725000,0,Mykolaiv
2021-06-30,T,14549000000,402100,Внутрішні зобов'язання,-18812500,0,Mykolaiv
2021-06-30,S,14549000000,402101,Довгострокові зобов'язання,-18812500,0,Mykolaiv
2021-06-30,S,14549000000,602304,Інші розрахунки,0,14545347.85,Mykolaiv
2021-06-30,S,14549000000,402100,Внутрішні зобов'язання,-18812500,0,Mykolaiv
2021-06-30,C,14549000000,600000,Фінансування за активними операціями,-560597425.64,-440970098.04,Mykolaiv
2021-06-30,T,14549000000,401101,Довгострокові зобов'язання,130725000,0,Mykolaiv
2021-06-30,T,14549000000,401201,Довгострокові зобов'язання,17500000,0,Mykolaiv
2021-06-30,S,14549000000,402201,Довгострокові зобов'язання,-2916655,0,Mykolaiv
2021-06-30,T,14549000000,600000,Фінансування за активними операціями,39192124.92,-394795206.84,Mykolaiv
2021-06-30,S,14549000000,602000,Зміни обсягів бюджетних коштів,599789550.56,46174891.2,Mykolaiv
2021-06-30,S,14549000000,602100,На початок періоду,23260037,19170738.73,Mykolaiv
2021-06-30,T,14549000000,602300,Інші розрахунки,0,14545347.85,Mykolaiv
2021-06-30,T,14549000000,400000,Фінансування за борговими операціями,126495845,0,Mykolaiv
2021-06-30,S,14549000000,600000,Фінансування за активними операціями,599789550.56,46174891.2,Mykolaiv
2021-06-30,S,14549000000,602200,На кінець періоду,4089300,68307195.38,Mykolaiv
2021-06-30,S,14549000000,602400,"Кошти, що передаються із загального фонду бюджету до бюджету розвитку (спеціального фонду)",580618813.56,80766000,Mykolaiv
2021-06-30,T,14549000000,401000,Запозичення,148225000,0,Mykolaiv
2021-06-30,S,14549000000,400000,Фінансування за борговими операціями,126495845,0,Mykolaiv
